,corp_code,stock_code,corp_cls,corp_name,sector,product
935,00131197,021050,Y,서원,금속 주조업,"비철금속(황동 빌레트,인코트) 제조,재생원료생산"
936,00445799,093920,K,서원인텍,통신 및 방송 장비 제조업,휴대폰용키패드및부자재
937,00869272,189860,K,서전기전,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반, 전력기기, 전기공사"
938,00838005,178320,K,서진시스템,통신 및 방송 장비 제조업,"통신장비부품,휴대폰부품(메탈케이스 등)"
939,00800145,122690,K,서진오토모티브,자동차 신품 부품 제조업,"Clutch,Flywheel,Driveplate,Bearing,ATparts"
940,00599285,140070,K,서플러스글로벌,기계장비 및 관련 물품 도매업,"반도체 제조용 장비, 유휴기계설비 도소매"
941,00131504,011370,K,서한,건물 건설업,"건축, 토목"
942,00220622,065710,K,서호전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","항만크레인,구동전기장치"
943,00131692,008490,Y,서흥,기타 화학제품 제조업,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매"
944,00219848,035890,K,서희건설,건물 건설업,"토목, 건축, 부동산임대업"
945,00921916,357550,K,석경에이티,기초 화학물질 제조업,바이오 및 전기전자 나노 소재
946,00131896,003100,K,선광,기타 운송관련 서비스업,"항만하역, 해사(바다모래)"
947,00407036,067370,K,선바이오,의약품 제조업,"PEG유도체 제품 (62%), 기술료수입 (38%)"
948,00327819,171090,K,선익시스템,특수 목적용 기계 제조업,OLED 증착장비
949,00855093,136490,Y,선진,동물용 사료 및 조제식품 제조업,조제동물사료
950,00132202,086710,K,선진뷰티사이언스,기타 화학제품 제조업,화장품 원료
951,00132318,014620,K,성광벤드,1차 철강 제조업,관이음쇠
952,00216498,037350,K,성도이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업","반도체크린룸 시공, 반도체장비제조"
953,00132628,014910,Y,성문전자,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매"
954,00132725,003080,Y,성보화학,"비료, 농약 및 살균, 살충제 제조업","완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매"
955,00132804,004980,Y,성신양회,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,레미콘 제조"
956,00132868,011300,Y,성안,직물직조 및 직물제품 제조업,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입"
957,00364306,081580,K,성우전자,통신 및 방송 장비 제조업,휴대폰금속프레스부품(전자파차단ShieldCan)
958,00350482,045300,K,성우테크론,전자부품 제조업,"리드프레임,반도체검사장비"
959,00132992,015750,K,성우하이텍,자동차 신품 부품 제조업,자동차범퍼
960,01274329,365340,K,성일하이텍,기초 화학물질 제조업,"코발트, 니켈, 리튬 등"
961,00133335,000180,Y,성창기업지주,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조"
962,00486370,080470,K,성창오토텍,자동차 신품 부품 제조업,"차량용 에어컨필터, 차량용인버터 등"
963,00317210,043260,K,성호전자,전자부품 제조업,"전원공급장치,필름콘덴서"
964,00913689,148150,K,세경하이테크,전자부품 제조업,DECO Film 및 기타 TAPE 제조
965,00133618,002420,Y,세기상사,연료 소매업,"극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대"
